specimen_id,order,family,genus,species ,synonym,life_stage,lens,volume_mm3,area_mm2,breadth_mm,length_mm,width_mm,thickness_mm,flatness,anisotropy,elongation,sphericity ,eye_diameter_mm,axial_length_mm,lens_to_retina_mm,lens_diameter_mm,lens_depth_mm,sv_length_mm,stain,scan_type,adult_ecology,adult_ecology_2,ae_certainty,ae_source,activity_period,ap_source,ap_certainty ,comments,scan_source,scan_technician
USNM297749,anura,dendrobatidae,adelphobates,quinquevittatus,dendrobates_quinquevittatus,tadpole,left,0.00774962,0.192829,0.261474,0.272165,0.249662,0.252179,0.947471,0.140434,0.907221,0.98212,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,Caldwell et al (1990),diurnal,Caldwell et al (1990),certain,,NMNH,Dr_Molly_Womack
USNM297749,anura,dendrobatidae,adelphobates,quinquevittatus,dendrobates_quinquevittatus,tadpole,right,0.00744235,0.186166,0.258408,0.272131,0.250857,0.247754,0.907542,0.123018,0.966326,0.990202,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,Caldwell et al (1990),diurnal,Caldwell et al (1990),certain,,NMNH,Dr_Molly_Womack
USNM518299,anura,alytidae ,alytes,obstetricans,alytes_obstetricans,tadpole,left,0.109912,1.12755,0.610583,0.676514,0.619904,,0.979953,0.102389,0.915973,0.984113,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,AmphibiaWeb (2020),nocturnal,AmphiBIO (2017),uncertain,,NMNH,Dr_Molly_Womack
USNM518299,anura,alytidae ,alytes,obstetricans,alytes_obstetricans,tadpole,right,0.105243,1.09229,0.606961,0.629874,0.606461,,0.991551,0.0459551,0.962174,0.986902,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,AmphibiaWeb (2020),nocturnal,AmphiBIO (2017),uncertain,,NMNH,Dr_Molly_Womack
USNM308843,anura,pyxicephalidae,amietia,angolensis,amietia_angolensis,tadpole,left,0.592644,3.4649,1.08539,1.10488,1.07426,1.08073,0.971296,0.0329067,0.995673,0.984742,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,certain,Halliday (2016),nocturnal,Anderson and Wiens (2017),certain,"cornea not visible, approximate axial length ",NMNH,Dr_Molly_Womack
USNM308843,anura,pyxicephalidae,amietia,angolensis,amietia_angolensis,tadpole,right,0.602639,3.49048,1.08767,1.11861,1.08358,1.08163,0.981875,0.0268833,0.99108,0.988485,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,certain,Halliday (2016),nocturnal,Anderson and Wiens (2017),certain,"cornea not visible, approximate axial length ",NMNH,Dr_Molly_Womack
USNM335292,anura,ascaphidae,ascaphus,montanus,ascaphus_montanus,tadpole,right,0.111901,1.15207,0.635541,0.661631,0.619453,,0.943488,0.09122,0.963213,0.97475,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,somewhat certain,AmphibiaWeb (2020); Fouquette 2005; Dodd 2013,nocturnal,AmphibiaWeb (2020),certain,,NMNH,Dr_Molly_Womack
USNM335292,anura,ascaphidae,ascaphus,montanus,ascaphus_montanus,tadpole,left,0.1168,1.18548,0.642348,0.684607,0.627012,,0.898156,0.130739,0.967829,0.974725,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,somewhat certain,AmphibiaWeb (2020); Fouquette 2005; Dodd 2013,nocturnal,AmphibiaWeb (2020),certain,,NMNH,Dr_Molly_Womack
MW_346226,anura,bufonidae,atelopus,tricolor,atelopus_tricolor,tadpole,left,0.0116967,0.251767,0.292382,0.318301,0.285508,,0.947006,0.135986,0.912364,0.989757,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,somewhat certain,AmphibiaWeb (2020),diurnal,AmphiBIO (2017),uncertain,,NMNH,Dr_Molly_Womack
MW_346226,anura,bufonidae,atelopus,tricolor,atelopus_tricolor,tadpole,right,0.011552,0.24878,0.294452,0.305836,0.292489,,0.976718,0.0589067,0.963526,0.99336,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,somewhat certain,AmphibiaWeb (2020),diurnal,AmphiBIO (2017),uncertain,,NMNH,Dr_Molly_Womack
_,anura,pyxicephalidae,aubria,subsigillata,aubria_subisgillata,tadpole,left,0.0433803,0.613204,0.449733,0.469879,0.434115,0.438581,0.97419,0.0980453,0.925851,0.97366,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,somewhat certain,IUCN (2020),nocturnal,Halliday (2016),certain,,BMNH,Dr_David_Gower
_,anura,pyxicephalidae,aubria,subsigillata,aubria_subisgillata,tadpole,right,0.0448596,0.629553,0.466701,0.474059,0.444297,0.444217,0.93777,0.0932821,0.966888,0.969814,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,somewhat certain,IUCN (2020),nocturnal,Halliday (2016),certain,,BMNH,Dr_David_Gower
USNM505754,anura,bombinatoridae,bombina,variegata,bombina_variegata,tadpole,left,0.0504959,0.665056,0.484423,0.502556,0.457789,,0.860653,0.168174,0.966506,0.993414,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,somewhat certain,AmphibiaWeb (2020),diurnal,Anderson and Wiens (2017),certain,squished eye,NMNH,Dr_Molly_Womack
USNM505754,anura,bombinatoridae,bombina,variegata,bombina_variegata,tadpole,right,0.0474409,0.635351,0.479853,0.491462,0.447682,,0.846018,0.16808,0.983336,0.997484,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,somewhat certain,AmphibiaWeb (2020),diurnal,Anderson and Wiens (2017),certain,squished eye,NMNH,Dr_Molly_Womack
BMNH1954.1.3.79-90,anura,bufonidae,bufo,bufo,rana_bufo,tadpole,left,0.00562585,0.1619,0.230243,0.257918,0.226262,0.218693,0.9314,0.162687,0.898983,0.944852,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,Halliday (2016),nocturnal,Halliday (2016); Anderson and Wiens (2017),certain,"cornea not visible, approximate axial length ",NMNH,Dr_Molly_Womack
BMNH1954.1.3.79-90,anura,bufonidae,bufo,bufo,rana_bufo,tadpole,right,0.00598904,0.163141,0.236319,0.24435,0.226266,0.234033,0.953584,0.0586242,0.987197,0.977594,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,Halliday (2016),nocturnal,Halliday (2016); Anderson and Wiens (2017),certain,"cornea not visible, approximate axial length ",NMNH,Dr_Molly_Womack
USNM343327,anura,ceratophryidae,ceratophrys,cornuta,ceratophrys_cornuta,tadpole,left,0.0491233,0.649455,0.486925,0.532006,0.462645,0.480958,0.985067,0.050959,0.963428,0.998757,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,somewhat certain,AmphibiaWeb (2020),nocturnal,AmphibiaWeb (2020),uncertain,,NMNH,Dr_Molly_Womack
USNM343327,anura,ceratophryidae,ceratophrys,cornuta,ceratophrys_cornuta,tadpole,right,0.0499772,0.659378,0.481465,0.520876,0.488946,0.473385,0.971941,0.107337,0.918434,0.995094,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,somewhat certain,AmphibiaWeb (2020),nocturnal,AmphibiaWeb (2020),uncertain,,NMNH,Dr_Molly_Womack
USNM310794,anura,dicroglossidae,fejervarya,cancrivora,fejervarya_cancrivora,tadpole,left,0.245992,1.98663,0.828629,0.8411,0.783421,,0.986757,0.0264492,0.986617,0.955683,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,somewhat certain,AmphibiaWeb (2020),nocturnal,McKay (2006),uncertain,,NMNH,Dr_Molly_Womack
USNM310794,anura,dicroglossidae,fejervarya,cancrivora,fejervarya_cancrivora,tadpole,right,0.242381,1.96771,0.818512,0.844527,0.765113,,0.992632,0.0660514,0.940881,0.955411,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,somewhat certain,AmphibiaWeb (2020),nocturnal,McKay (2006),uncertain,,NMNH,Dr_Molly_Womack
USNM335062,anura,hemiphractidae,flectonotus,fitzgeraldi,flectonotus_fitzgeraldi,tadpole,left,0.0972787,1.01417,0.598198,0.624319,0.573688,0.563716,0.916481,0.126924,0.95264,1.0086,NA,NA,NA,NA,NA,,iodine,dice_ct,scansorial,terrestrial ,certain,AmphibiaWeb (2020); AmphiBIO (2017),cathemeral,AmphibiaWeb (2020),uncertain,eye squished,NMNH,Dr_Molly_Womack
USNM335062,anura,hemiphractidae,flectonotus,fitzgeraldi,flectonotus_fitzgeraldi,tadpole,right,0.10159,1.05508,0.614264,0.627892,0.603003,0.585885,0.949316,0.0770266,0.972251,0.997925,NA,NA,NA,NA,NA,,iodine,dice_ct,scansorial,terrestrial ,certain,AmphibiaWeb (2020); AmphiBIO (2017),cathemeral,AmphibiaWeb (2020),uncertain,,NMNH,Dr_Molly_Womack
USNM289617,anura,microhylidae,gastrophryne,carolinensis,gastrophryne_carolinensis,tadpole,right,0.0446159,0.642901,0.456145,0.4781,0.454253,0.454599,0.97489,0.0569876,0.967301,0.946236,NA,NA,NA,NA,NA,,iodine,dice_ct,subfossorial,terrestrial ,certain,AmphibiaWeb (2020),nocturnal,Anderson and Wiens (2017),certain,"eye squished, broken",NMNH,Dr_Molly_Womack
USNM289617,anura,microhylidae,gastrophryne,carolinensis,gastrophryne_carolinensis,tadpole,left,0.0454807,0.659088,0.467943,0.475144,0.461846,0.463012,0.955206,0.0612886,0.982732,0.934886,NA,NA,NA,NA,NA,,iodine,dice_ct,subfossorial,terrestrial ,certain,AmphibiaWeb (2020),nocturnal,Anderson and Wiens (2017),certain,cornea not visible,NMNH,Dr_Molly_Womack
USNM300543_1,anura,heleophrynidae,heleophryne,regis,heleophryne_regis,tadpole,right,0.137877,1.30283,0.668308,0.717784,0.611027,0.626211,0.899012,0.207493,0.881531,0.99066,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,certain,GBIF (2020),unknown,,,"cornea not visible, no legs",NMNH,Dr_Molly_Womack
USNM300543_1,anura,heleophrynidae,heleophryne,regis,heleophryne_regis,tadpole,left,0.137207,1.29813,0.671905,0.705418,0.623819,0.624615,0.883129,0.194942,0.911597,0.991021,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,certain,GBIF (2020),unknown,,,"cornea not visible, no legs",NMNH,Dr_Molly_Womack
USNM300543_2,anura,heleophrynidae,heleophryne,regis,heleophryne_regis,tadpole,right,0.273418,2.03587,0.82319,0.915964,0.772777,0.790027,0.9091,0.243343,0.832314,1.00066,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,certain,GBIF (2020),unknown,,,"cornea not visible, back legs",NMNH,Dr_Molly_Womack
USNM300543_2,anura,heleophrynidae,heleophryne,regis,heleophryne_regis,tadpole,left,0.270378,2.04306,0.833138,0.879743,0.772777,0.784994,0.909816,0.175287,0.906461,0.989729,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,certain,GBIF (2020),unknown,,,"cornea not visible, back legs",NMNH,Dr_Molly_Womack
USNM308795_1,anura,hemisotidae,hemisus,guttatus,hemisus_guttatus,tadpole,left,0.102424,1.08078,0.634068,0.668999,0.590785,0.57514,0.848439,0.215981,0.924073,0.979523,NA,NA,NA,NA,NA,,iodine,dice_ct,fossorial,fossorial ,certain,"Channing, 2003",nocturnal,"Channing, 2003",certain,"eye squished, no legs",NMNH,Dr_Molly_Womack
USNM308795_1,anura,hemisotidae,hemisus,guttatus,hemisus_guttatus,tadpole,right,0.101272,1.06403,0.621659,0.678508,0.564982,0.598635,0.857701,0.221126,0.908096,0.987469,NA,NA,NA,NA,NA,,iodine,dice_ct,fossorial,fossorial ,certain,"Channing, 2003",nocturnal,"Channing, 2003",certain,"eye squished, no legs",NMNH,Dr_Molly_Womack
USNM308795_2,anura,hemisotidae,hemisus,guttatus,hemisus_guttatus,tadpole,left,0.770657,4.05016,1.16809,1.19517,1.14526,1.1672,0.97224,0.0552981,0.971676,1.00366,NA,NA,NA,NA,NA,,iodine,dice_ct,fossorial,fossorial ,certain,"Channing, 2003",nocturnal,"Channing, 2003",certain,"cornea not visible, lens looks like it's fallen into the eyecup so weird focal length, back legs",NMNH,Dr_Molly_Womack
USNM308795_2,anura,hemisotidae,hemisus,guttatus,hemisus_guttatus,tadpole,right,0.779816,4.1249,1.18547,1.24831,1.14526,1.16239,0.979056,0.106382,0.912735,0.993265,NA,NA,NA,NA,NA,,iodine,dice_ct,fossorial,fossorial ,certain,"Channing, 2003",nocturnal,"Channing, 2003",certain,"cornea not visible, back legs",NMNH,Dr_Molly_Womack
BMNH1969.68,anura,hemisotidae,hemisus,marmoratus,hemisus_marmoratus,tadpole,right,0.122158,1.23407,0.633464,0.644323,0.627404,0.619217,0.967361,0.0406729,0.991695,0.96478,NA,NA,NA,NA,NA,,iodine,dice_ct,fossorial,fossorial ,certain,Barbour and Loveridge (1928); AmphibiaWeb (2020),cathemeral,Anderson and Wiens (2017),certain,,BMNH,Dr_David_Gower
BMNH1969.68,anura,hemisotidae,hemisus,marmoratus,hemisus_marmoratus,tadpole,left,0.126002,1.26866,0.641818,0.655059,0.628646,0.638615,0.974678,0.0544371,0.970128,0.958055,NA,NA,NA,NA,NA,,iodine,dice_ct,fossorial,fossorial ,certain,Barbour and Loveridge (1928); AmphibiaWeb (2020),cathemeral,Anderson and Wiens (2017),certain,,BMNH,Dr_David_Gower
USNM563607,anura,dicroglossidae,hoplobatrachus,occipitalis,rana_occipitalis,tadpole,right,0.627707,3.52066,1.10889,1.14881,1.09467,1.05526,0.95981,0.0689243,0.970062,1.00701,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,certain,"Rödel, M. O. (2000).",nocturnal,"Rödel, M. O. (2000).",certain,eye squished,NMNH,Dr_Molly_Womack
USNM563607,anura,dicroglossidae,hoplobatrachus,occipitalis,rana_occipitalis,tadpole,left,0.649347,3.61262,1.123,1.1559,1.07092,1.10531,0.966022,0.068371,0.964398,1.0038,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,certain,"Rödel, M. O. (2000).",nocturnal,"Rödel, M. O. (2000).",certain,cornea not visible,NMNH,Dr_Molly_Womack
BMNH90.1.22.4,anura,hylidae,hyla,meridionalis,hyla_arborea_meridionalis,tadpole,right,0.152338,1.42388,0.678445,0.695999,0.668015,0.675429,0.99154,0.0627285,0.945268,0.968762,NA,NA,NA,NA,NA,,iodine,dice_ct,scansorial,terrestrial ,certain,AmphibiaWeb (2020),cathemeral,AmphibiaWeb (2020),certain,,BMNH,Dr_David_Gower
BMNH90.1.22.4,anura,hylidae,hyla,meridionalis,hyla_arborea_meridionalis,tadpole,left,0.154233,1.43558,0.691918,0.704906,0.657414,0.680594,0.974688,0.0760362,0.947959,0.968816,NA,NA,NA,NA,NA,,iodine,dice_ct,scansorial,terrestrial ,certain,AmphibiaWeb (2020),cathemeral,AmphibiaWeb (2020),certain,,BMNH,Dr_David_Gower
USNM514740,anura,microhylidae,hypopachus,barberi,hypopachus_barberi,tadpole,left,0.0511682,0.686049,0.485883,0.497806,0.462855,0.453672,0.873352,0.141079,0.983476,0.971545,NA,NA,NA,NA,NA,,iodine,dice_ct,subfossorial,terrestrial ,uncertain ,Nelson (1973) - similar ecology to other plateau hypopachus; AmphibiaWeb (2020) - H. variolosus,nocturnal,Savage (2002),somewhat certain,cornea not visible,NMNH,Dr_Molly_Womack
USNM514740,anura,microhylidae,hypopachus,barberi,hypopachus_barberi,tadpole,right,0.0499266,0.679299,0.478187,0.493843,0.464808,0.456883,0.89206,0.122433,0.983753,0.96526,NA,NA,NA,NA,NA,,iodine,dice_ct,subfossorial,terrestrial ,uncertain ,Nelson (1973) - similar ecology to other plateau hypopachus; AmphibiaWeb (2020) - H. variolosus,nocturnal,Savage (2002),somewhat certain,cornea not visible,NMNH,Dr_Molly_Womack
USNM343090_1,anura,hylidae,hypsiboas,geographicus,boana_geographica,tadpole,right,0.364558,2.47635,0.970794,1.00974,0.873445,0.907985,0.969653,0.11776,0.909851,0.996589,NA,NA,NA,NA,NA,,iodine,dice_ct,scansorial,terrestrial ,certain,Stuart et al. 2008,nocturnal,Stuart et al. 2008,certain,"cornea not visible, no legs",NMNH,Dr_Molly_Womack
USNM343090_1,anura,hylidae,hypsiboas,geographicus,boana_geographica,tadpole,left,0.353486,2.44109,0.932633,0.964747,0.920305,0.913541,0.970205,0.0542984,0.974744,0.990409,NA,NA,NA,NA,NA,,iodine,dice_ct,scansorial,terrestrial ,certain,Stuart et al. 2008,nocturnal,Stuart et al. 2008,certain,"cornea not visible, no legs",NMNH,Dr_Molly_Womack
USNM343090_2,anura,hylidae,hypsiboas,geographicus,boana_geographica,tadpole,left,0.289175,2.10875,0.845456,0.899115,0.793689,0.838983,0.984466,0.0887007,0.925679,1.00284,NA,NA,NA,NA,NA,,iodine,dice_ct,scansorial,terrestrial ,certain,Stuart et al. 2008,nocturnal,Stuart et al. 2008,certain,"eye squished, back legs",NMNH,Dr_Molly_Womack
USNM343090_2,anura,hylidae,hypsiboas,geographicus,boana_geographica,tadpole,right,0.293616,2.1838,0.883839,0.932824,0.817562,0.859626,0.952091,0.158132,0.88423,0.978267,NA,NA,NA,NA,NA,,iodine,dice_ct,scansorial,terrestrial ,certain,Stuart et al. 2008,nocturnal,Stuart et al. 2008,certain,"cornea not visible, back legs",NMNH,Dr_Molly_Womack
MW_206395,anura,microhylidae,kaloula,pulchra,kaloula_pulchra,tadpole,left,0.0216808,0.37986,0.361146,0.37011,0.352792,,0.924585,0.090565,0.983614,0.98987,NA,NA,NA,NA,NA,75.2,iodine,dice_ct,ground-dwelling,terrestrial ,certain,Blackburn et al. (2013); Emerson 1976,nocturnal,Halliday (2016); Anderson and Wiens (2017); Emerson 1976,certain,,NMNH,Dr_Molly_Womack
MW_206395,anura,microhylidae,kaloula,pulchra,kaloula_pulchra,tadpole,right,0.0212465,0.381796,0.35857,0.391595,0.349024,,0.938394,0.15939,0.895796,0.971653,NA,NA,NA,NA,NA,75.2,iodine,dice_ct,ground-dwelling,terrestrial ,certain,Blackburn et al. (2013); Emerson 1976,nocturnal,Halliday (2016); Anderson and Wiens (2017); Emerson 1976,certain,,NMNH,Dr_Molly_Womack
MW_556072,anura,leptodactylidae,leptodactylus,latrans,leptodactylus_ocellatus,tadpole,left,0.122421,1.21528,0.67785,0.691905,0.645785,,0.985497,0.0478942,0.966118,0.981093,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,JWS (pers. obs.),cathemeral,AmphibiaWeb (2020),somewhat certain,,NMNH,Dr_Molly_Womack
MW_556072,anura,leptodactylidae,leptodactylus,latrans,leptodactylus_ocellatus,tadpole,right,0.122494,1.21803,0.655133,0.675884,0.626328,,0.980068,0.0439084,0.975536,0.979274,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,JWS (pers. obs.),cathemeral,AmphibiaWeb (2020),somewhat certain,,NMNH,Dr_Molly_Womack
USNM556072,anura,leptodactylidae,leptodactylus,latrans,Leptodactylus_ocellatus,tadpole,right,0.104925,1.08114,0.610364,0.634673,0.608501,0.605129,0.974126,0.0482017,0.977079,0.995074,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,JWS (pers. obs.),cathemeral,AmphibiaWeb (2020),somewhat certain,eye squished,NMNH,Dr_Molly_Womack
USNM556072,anura,leptodactylidae,leptodactylus,latrans,Leptodactylus_ocellatus,tadpole,left,0.103949,1.08356,0.613781,0.638854,0.613974,0.602928,0.989091,0.0248289,0.985927,0.986688,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,JWS (pers. obs.),cathemeral,AmphibiaWeb (2020),somewhat certain,"cornea not visible, approximate axial length ",NMNH,Dr_Molly_Womack
USNM84661,anura,microhylidae,microhyla,ornata,microhyla_ornata,tadpole,right,0.0833838,0.952557,0.5801,0.599739,0.55047,0.566653,0.955003,0.116554,0.925071,0.968979,NA,NA,NA,NA,NA,,iodine,dice_ct,subfossorial,terrestrial ,certain,IUCN (2020),nocturnal,IUCN (2020),somewhat certain,Eye pressed against side of tube,NMNH,Dr_Molly_Womack
USNM84661,anura,microhylidae,microhyla,ornata,microhyla_ornata,tadpole,left,0.0960816,1.04431,0.59562,0.638824,0.584402,0.578744,0.975729,0.103105,0.919205,0.971436,NA,NA,NA,NA,NA,,iodine,dice_ct,subfossorial,terrestrial ,certain,IUCN (2020),nocturnal,IUCN (2020),somewhat certain,,NMNH,Dr_Molly_Womack
BMNH1903.9.26.29,anura,microhylidae,microhyla,rubra,microhyla_rubra,tadpole,left,0.14113,1.35291,0.669428,0.684475,0.651191,0.655338,0.905465,0.0967772,0.997524,0.968937,NA,NA,NA,NA,NA,,iodine,dice_ct,subfossorial,terrestrial ,certain,Bouwatte and Meegaskumba (2011),nocturnal,Bowatte and Meegaskumba (2011),certain,,BMNH,Dr_David_Gower
BMNH1903.9.26.29,anura,microhylidae,microhyla,rubra,microhyla_rubra,tadpole,right,0.139795,1.35411,0.666132,0.691428,0.641693,0.649475,0.929827,0.117849,0.948726,0.961967,NA,NA,NA,NA,NA,,iodine,dice_ct,subfossorial,terrestrial ,certain,Bouwatte and Meegaskumba (2011),nocturnal,Bowatte and Meegaskumba (2011),certain,,BMNH,Dr_David_Gower
USNM301955,anura,bufonidae,nannophryne,cophotis,bufo_cophotis,tadpole,left,0.0175472,0.324817,0.338427,0.361987,0.326698,0.332041,0.968548,0.110634,0.918247,1.00535,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,uncertain ,IUCN (2020),unknown,,,,NMNH,Dr_Molly_Womack
USNM301955,anura,bufonidae,nannophryne,cophotis,bufo_cophotis,tadpole,right,0.0166073,0.31554,0.333295,0.353938,0.326698,0.329392,0.958005,0.0759083,0.9646,0.997613,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,uncertain ,IUCN (2020),unknown,,,"cornea not visible, approximate axial length ",NMNH,Dr_Molly_Womack
"BMNH1958.1.4.24-48 (Not 24, 27, 28)",anura,nyctibatrachidae,nyctibatrachus,humayuni,nyctibatrachus_humayuni,tadpole,right,0.328622,2.40534,0.852471,0.94361,0.841106,0.837009,0.9581,0.182678,0.853065,0.957427,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,certain,"Willaert (2016), ATM (pers. obs.)",nocturnal,"Nocturnal: Biju et al.(2011), Both: Amartya (pers. obs.)",uncertain,eye not flattened,BMNH,Dr_David_Gower
"BMNH1958.1.4.24-48 (Not 24, 27, 28)",anura,nyctibatrachidae,nyctibatrachus,humayuni,nyctibatrachus_humayuni,tadpole,left,0.330893,2.40937,0.873387,0.945267,0.848781,0.835834,0.965515,0.179582,0.84972,0.960224,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,certain,"Willaert (2016), ATM (pers. obs.)",nocturnal,"Nocturnal: Biju et al.(2011), Both: Amartya (pers. obs.)",uncertain,eye squished,BMNH,Dr_David_Gower
USNM322095,anura,pelobatidae,pelobates,cultripes,rana_cultripes,tadpole,left,0.667261,3.69003,1.13308,1.15618,1.10373,1.09422,0.953985,0.079008,0.965416,1.00073,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,AmphibiaWeb (2020); Degani (2015); Cogãlniceanu et al. (1998),nocturnal,Anderson and Wiens (2017),certain,eye squished ,NMNH,Dr_Molly_Womack
USNM322095,anura,pelobatidae,pelobates,cultripes,rana_cultripes,tadpole,right,0.679747,3.72813,1.1383,1.15936,1.11342,1.08637,0.941616,0.0814162,0.97554,1.00282,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,certain,AmphibiaWeb (2020); Degani (2015); Cogãlniceanu et al. (1998),nocturnal,Anderson and Wiens (2017),certain,cornea not visible,NMNH,Dr_Molly_Womack
MW_531975,anura,pelodytidae,pelodytes,punctatus,rana_punctata,tadpole,right,0.108186,1.09564,0.616144,0.645732,0.61862,,0.95656,0.0628943,0.979662,1.00215,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,somewhat certain,AmphibiaWeb (2020),nocturnal,Gasc et al. (2004),certain,,NMNH,Dr_Molly_Womack
MW_531975,anura,pelodytidae,pelodytes,punctatus,rana_punctata,tadpole,left,0.107167,1.0965,0.616472,0.637891,0.597372,,0.981219,0.0443245,0.973967,0.995059,NA,NA,NA,NA,NA,,iodine,dice_ct,ground-dwelling,terrestrial ,somewhat certain,AmphibiaWeb (2020),nocturnal,Gasc et al. (2004),certain,,NMNH,Dr_Molly_Womack
USNM241335,anura,pipidae,pipa,carvalhoi,pipa_carvalhoi,tadpole,left,0.0655288,0.79235,0.532295,0.546508,0.499539,0.485642,0.847346,0.199357,0.944883,0.992024,NA,NA,NA,NA,NA,,iodine,dice_ct,aquatic,aquatic,certain,AmphibiaWeb (2020),nocturnal,Mônico et al. (2016),certain,,NMNH,Dr_Molly_Womack
USNM241335,anura,pipidae,pipa,carvalhoi,pipa_carvalhoi,tadpole,right,0.0669612,0.810359,0.526621,0.560872,0.513338,0.513897,0.887061,0.165589,0.940647,0.984062,NA,NA,NA,NA,NA,,iodine,dice_ct,aquatic,aquatic,certain,AmphibiaWeb (2020),nocturnal,Mônico et al. (2016),certain,,NMNH,Dr_Molly_Womack
BMNH96.6.25.169,anura,rhacophoridae,polypedates,leucomystax,polypedates_leucomystax,tadpole,left,0.150883,1.4021,0.678907,0.694206,0.656298,0.669335,0.985763,0.0660236,0.947465,0.977536,NA,NA,NA,NA,NA,,iodine,dice_ct,scansorial,terrestrial ,somewhat certain,Taylor (1962),nocturnal,JWS pers. obs. (Singapore and Indonesia) ;Vidal et al (2018),certain,,BMNH,Dr_David_Gower
BMNH96.6.25.169,anura,rhacophoridae,polypedates,leucomystax,polypedates_leucomystax,tadpole,right,0.144136,1.36904,0.663978,0.692562,0.654733,0.658225,0.985292,0.0706018,0.943272,0.971072,NA,NA,NA,NA,NA,,iodine,dice_ct,scansorial,terrestrial ,somewhat certain,Taylor (1962),nocturnal,JWS pers. obs. (Singapore and Indonesia) ;Vidal et al (2018),certain,,BMNH,Dr_David_Gower
USNM308781,anura,pyxicephalidae,poyntonia,paludicola,poyntonia_paludicola,tadpole,left,0.0215492,0.374815,0.359335,0.372162,0.355175,0.350308,0.954727,0.0884948,0.954729,0.999128,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,somewhat certain,AmphibiaWeb (2020); AmphiBIO (2017),diurnal,iNaturalist,uncertain,,NMNH,Dr_Molly_Womack
USNM308781,anura,pyxicephalidae,poyntonia,paludicola,poyntonia_paludicola,tadpole,right,0.0210183,0.369196,0.35313,0.359708,0.356779,0.345631,0.996065,0.0296973,0.974136,0.997605,NA,NA,NA,NA,NA,,iodine,dice_ct,semi-aquatic,semi-aquatic,somewhat certain,AmphibiaWeb (2020); AmphiBIO (2017),diurnal,iNaturalist,uncertain,"cornea not visible, approximate axial length ",NMNH,Dr_Molly_Womack
